,Fail_num,Score,Fitness,Sharpe,Returns,Turnover,Drawdown,Self_Corr,Exec_time,Generation,Thread_num,Task_num,Alpha,From_process
1863,,-4.05,,,,,,,,1,7,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(ts_mean(rank(ts_corr(scl12_sentiment, rating, 7))*rank(ts_decay_linear(beta_last_30_days_spy/beta_last_60_days_spy, 2)), 120), 3) + ts_covariance(rank(ts_mean(ts_sum(correlation_last_60_days_spy, 45), 3) + ts_rank(ts_covariance(scl12_buzz, snt_social_volume, 180), 6)), rank(ts_covariance(rank(inverse(snt_social_volume)), rank(ts_corr(correlation_last_90_days_spy, scl12_buzz, 15)), 10)/ts_delay(scl12_buzz/scl12_alltype_typevec, 250)), 2)/max(ts_mean(beta_last_60_days_spy**4/beta_last_90_days_spy**4 + correlation_last_90_days_spy + scl12_buzz, 45), ts_delta(ts_delay(ts_mean(unsystematic_risk_last_90_days/unsystematic_risk_last_30_days, 180), 10), 15)), -1)",16
1864,,-4.05,,,,,,,,3,10,8,"ts_product(snt_social_volume, 45) - ts_rank(scl12_sentiment, 9)",16
1865,,-4.05,,,,,,,,1,1,2,"ts_rank(-ts_corr(rank(rank(scl12_sentiment)), rank(ts_corr(rank(correlation_last_60_days_spy), rank(snt_buzz_ret), 180)), 250) - ts_delta(ts_delta(unsystematic_risk_last_90_days, 10), 4), 10) + ts_std_dev(rating*scl12_buzz*unsystematic_risk_last_60_days*ts_covariance(rank(ts_sum(unsystematic_risk_last_60_days/unsystematic_risk_last_90_days, 45)), rank(sign(rating)), 8), 7)**2",17
1866,,-4.05,,,,,,,,1,1,3,"rank(ts_corr(correlation_last_90_days_spy, ts_delta(scl12_buzz/snt_buzz, 5), 7))",17
1867,,-4.05,,,,,,,,1,1,4,"trade_when(ts_mean(returns, 20) - 0.01, -rank(rating), -1)",17
1868,,-4.05,,,,,,,,1,2,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_rank(-ts_decay_linear(ts_std_dev(scl12_sentiment, 60), 15)*ts_rank(rank(snt_social_value) + rank(scl12_buzz/snt_buzz), 30), 120), -1)",17
1869,,-4.05,,,,,,,,1,4,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(ts_std_dev(ts_decay_linear(ts_corr(rank(ts_delta(abs(systematic_risk_last_90_days), 10)), rank(group_neutralize(scl12_sentiment*snt_buzz/scl12_buzz, market)), 2), 6), 45), 9), -1)",17
1870,,-4.05,,,,,,,,1,6,5,"ts_std_dev(ts_sum(ts_covariance(rank(ts_corr(snt_buzz, snt_buzz/scl12_buzz, 180)), rank(ts_rank(scl12_buzz, 15)), 5), 7), 120)",17
1871,,-4.05,,,,,,,,1,7,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(rank(-rank(ts_sum(snt_value, 180)) + ts_mean(ts_covariance(rank(unsystematic_risk_last_90_days**2/unsystematic_risk_last_30_days), rank(rank(unsystematic_risk_last_30_days/unsystematic_risk_last_90_days)), 7), 120) + log(ts_rank(snt_value, 10))), rank(ts_covariance(rank(ts_covariance(rank(ts_min(beta_last_60_days_spy, 4)), rank(ts_delta(snt_social_volume, 2)), 60)), rank(rank(ts_corr(correlation_last_60_days_spy, systematic_risk_last_90_days/systematic_risk_last_30_days, 7))), 2)/ts_mean(ts_delta(ts_rank(scl12_buzz, 10), 7), 8)), 30), -1)",17
1872,,-4.05,,,,,,,,1,8,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(ts_rank(ts_delay(max(snt_buzz, unsystematic_risk_last_30_days) - ts_rank(snt_social_volume, 7), 8)/((ts_delay(snt_value, 1) - ts_delay(scl12_buzz/snt_buzz, 250))*ts_rank(group_neutralize(0.91725*systematic_risk_last_60_days + 0.08275*systematic_risk_last_90_days, market), 7)), 21), 15), -1)",17
1873,,-4.05,,,,,,,,1,10,2,"-min(ts_corr(rank(ts_min(correlation_last_90_days_spy/correlation_last_60_days_spy, 60)), rank(ts_covariance(rank(snt_value), rank(snt_social_value), 2)), 180), ts_covariance(snt_social_volume, correlation_last_60_days_spy, 45)*ts_std_dev(beta_last_90_days_spy, 4))*ts_covariance(rank(rank(ts_corr(scl12_sentiment, unsystematic_risk_last_90_days, 45))), rank(ts_decay_linear(ts_min(0.82772*systematic_risk_last_60_days + 0.17228*systematic_risk_last_90_days, 45), 9)), 15) - rank(-ts_sum(correlation_last_30_days_spy, 21)) - ts_corr(rank(group_neutralize(ts_covariance(ts_corr(rank(unsystematic_risk_last_60_days), rank(scl12_buzz/snt_buzz), 3), ts_rank(scl12_buzz, 180), 30), market)), ts_min(group_neutralize(max(ts_product(snt_value, 250), ts_covariance(rank(scl12_sentiment/snt_value), rank(systematic_risk_last_30_days), 4)), market), 180), 7)",17
1874,,-4.05,,,,,,,,1,10,3,"ts_rank(ts_delay(ts_delta(-correlation_last_60_days_spy - unsystematic_risk_last_90_days, 5), 1), 9)",17
1875,,-4.05,,,,,,,,1,10,4,scl12_buzz**3*(scl12_alltype_typevec - snt_buzz)/snt_buzz**3,17
1876,,-4.05,,,,,,,,1,10,5,"trade_when(ts_mean(returns, 20) - 0.01, inverse(ts_sum(rank(correlation_last_60_days_spy), 2)), -1)",17
1877,,-4.05,,,,,,,,1,1,1,"trade_when(ts_mean(returns, 20) - 0.01, abs(inverse(rank(unsystematic_risk_last_90_days + snt_buzz/scl12_buzz)) + rank(rank(snt_social_value/snt_value))) + sign(rank(ts_std_dev(ts_corr(rank(ts_delta(snt_social_volume, 30)), rank(beta_last_90_days_spy*snt_buzz/beta_last_30_days_spy), 2), 8))), -1)",18
1878,,-4.05,,,,,,,,1,4,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(ts_corr(rank(rank(-ts_corr(ts_std_dev(beta_last_30_days_spy, 180), snt_buzz_ret/scl12_sentiment, 6))), rank(-inverse(ts_std_dev(snt_buzz - unsystematic_risk_last_90_days, 3)) + ts_rank(sign(log(correlation_last_60_days_spy/correlation_last_30_days_spy)), 21)), 21), ts_rank(ts_covariance(ts_covariance(rank(ts_delta(ts_delta(snt_buzz_ret, 9), 21)), rank(ts_corr(rank(rating), rank(unsystematic_risk_last_30_days/unsystematic_risk_last_60_days), 4)/(-rating + snt_value)), 15), ts_corr(group_neutralize(scl12_buzz/snt_buzz + unsystematic_risk_last_60_days, sector), rank(ts_product(unsystematic_risk_last_30_days, 8)), 7), 3), 3), 4), -1)",18
1879,,-4.05,,,,,,,,1,7,1,"trade_when(ts_mean(returns, 20) - 0.01, group_neutralize(ts_delay(correlation_last_30_days_spy + snt_social_value, 60), sector) - ts_covariance(rank(ts_delta(ts_rank(snt_social_value, 120), 3)), rank(ts_delta(ts_delay(snt_value, 9), 3)), 15), -1)",18
1880,,-4.05,,,,,,,,1,7,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_delta(ts_corr(rank(ts_delay(rank(0.68126*scl12_sentiment + 0.31874*snt_value), 1)), rank(ts_product(rating - systematic_risk_last_60_days, 6)), 120), 30), -1)",18
1881,,-4.05,,,,,,,,2,8,6,"trade_when(ts_mean(returns, 20) - 0.01, ts_std_dev(ts_covariance(correlation_last_60_days_spy, correlation_last_30_days_spy + snt_buzz + unsystematic_risk_last_90_days, 30), 9), -1)",18
1882,,-4.05,,,,,,,,1,10,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_delay(ts_corr(rank(ts_rank(rank(ts_corr(rank(correlation_last_60_days_spy), rank(0.1011*correlation_last_60_days_spy + 0.8989*correlation_last_90_days_spy), 10)), 250)), rank(ts_mean(ts_corr(rank(1), rank(ts_std_dev(unsystematic_risk_last_90_days/unsystematic_risk_last_30_days, 5)), 60), 3)), 180), 180), -1)",18
1883,,-4.05,,,,,,,,1,10,4,"trade_when(ts_mean(returns, 20) - 0.01, rank(ts_mean(scl12_buzz, 5)), -1)",18
1884,,-4.05,,,,,,,,1,3,1,"ts_std_dev(correlation_last_90_days_spy, 250)",19
1885,,-4.05,,,,,,,,1,6,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(ts_std_dev(snt_social_volume, 180), -snt_buzz_ret*snt_value/scl12_sentiment, 21), -1)",19
1886,,-4.05,,,,,,,,1,9,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(log(ts_covariance(rank(ts_covariance(rank(rank(ts_min(snt_social_volume, 9))), rank(ts_delay(-correlation_last_90_days_spy/correlation_last_60_days_spy + beta_last_90_days_spy/beta_last_30_days_spy, 15)), 120)), rank(max(correlation_last_60_days_spy*snt_buzz/correlation_last_90_days_spy + ts_rank(correlation_last_90_days_spy/correlation_last_60_days_spy, 5), ts_rank(ts_delay(snt_buzz, 9), 7))), 45)), 7), -1)",19
1887,,-4.05,,,,,,,,1,10,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(-rank(0.50527*correlation_last_30_days_spy + 0.49473*correlation_last_60_days_spy) + ts_corr(ts_delay(scl12_buzz, 15), ts_product(unsystematic_risk_last_30_days, 30), 10) - ts_delta(snt_value, 21)), rank((-0.99891*scl12_buzz - 0.00109*snt_buzz - unsystematic_risk_last_30_days)*inverse(scl12_buzz) + ts_std_dev(min(0.38584*correlation_last_30_days_spy + 0.61416*correlation_last_60_days_spy, beta_last_30_days_spy/beta_last_90_days_spy), 6)), 21)*ts_delta(ts_corr(rank(group_neutralize(scl12_sentiment, industry)), rank(ts_delay(scl12_sentiment, 250)), 180), 120)/((systematic_risk_last_30_days + unsystematic_risk_last_30_days)/ts_corr(snt_buzz_ret, unsystematic_risk_last_90_days, 21) + ts_delta(sign(scl12_buzz), 180)), -1)",19
1888,,-4.05,,,,,,,,1,10,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_delta(ts_covariance(rank(unsystematic_risk_last_30_days), rank(scl12_buzz), 15), 15), -1)",19
1889,,-4.05,,,,,,,,1,1,2,"trade_when(ts_mean(returns, 20) - 0.01, rank(group_neutralize(ts_rank(snt_social_volume, 4), industry)) - ts_corr(rank(ts_product(ts_mean(0.43708*scl12_sentiment + 0.56292*snt_value, 60), 6)), rank(ts_corr(systematic_risk_last_30_days + systematic_risk_last_90_days, scl12_sentiment + snt_buzz_ret, 8)), 250), -1)",2
1890,,-4.05,,,,,,,,1,3,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(ts_delta(ts_min(ts_mean(unsystematic_risk_last_30_days, 10), 7), 120), ts_corr(rank(ts_std_dev(ts_corr(rank(snt_social_volume), rank(unsystematic_risk_last_30_days), 8), 45)), rank(ts_min(0.0190900000000001*scl12_sentiment - 0.01909*snt_value, 120)), 120), 9), -1)",2
1891,,-4.05,,,,,,,,1,6,2,"ts_rank(ts_corr(rank(-ts_rank(ts_covariance(rank(correlation_last_90_days_spy + unsystematic_risk_last_90_days/unsystematic_risk_last_30_days), rank(ts_mean(beta_last_30_days_spy/beta_last_90_days_spy, 21)), 10), 2)), rank(ts_covariance(rank(ts_covariance(rank(ts_delay(-0.71765*scl12_sentiment - 0.28235*snt_value, 10)), rank(ts_rank(ts_corr(rank(0.32519*beta_last_60_days_spy + 0.67481*beta_last_90_days_spy), rank(snt_value/scl12_sentiment), 45), 60)), 21)), rank(ts_corr(ts_std_dev(ts_decay_linear(snt_value, 10), 10), ts_min(rank(scl12_buzz), 250), 6)), 250)), 250), 3)",2
1892,,-4.05,,,,,,,,2,6,3,"trade_when(ts_mean(returns, 20) - 0.01, systematic_risk_last_60_days*(rating + systematic_risk_last_30_days), -1)",2
1893,,-4.05,,,,,,,,3,6,4,"ts_delay(systematic_risk_last_30_days, 15)",2
1894,,-4.05,,,,,,,,1,7,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(ts_delay(rank(beta_last_30_days_spy/beta_last_60_days_spy), 180)), rank(ts_corr(rank(ts_mean(snt_value, 120)), rank(ts_corr(rank(snt_social_value), rank(beta_last_60_days_spy), 60)), 45)), 5), -1)",2
1895,,-4.05,,,,,,,,1,10,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_delta(ts_corr(rank(log(max(beta_last_90_days_spy*scl12_buzz*unsystematic_risk_last_60_days*(0.21352*unsystematic_risk_last_30_days + 0.78648*unsystematic_risk_last_60_days), ts_corr(rank(snt_social_volume - snt_value/scl12_sentiment), rank(abs(scl12_sentiment/snt_value)), 2)))), rank(ts_corr(ts_mean(ts_corr(rank(beta_last_60_days_spy), rank(unsystematic_risk_last_30_days), 2), 3)*ts_rank(snt_buzz_ret*snt_value/scl12_sentiment, 45), rank(group_neutralize(scl12_sentiment/correlation_last_90_days_spy, market)), 6)), 180), 2), -1)",2
1896,,-4.05,,,,,,,,2,10,3,rating + systematic_risk_last_30_days,2
1897,,-4.05,,,,,,,,1,2,5,"ts_corr(rank(ts_mean(ts_mean(inverse(beta_last_60_days_spy), 5), 60)), rank(ts_std_dev(ts_corr(beta_last_60_days_spy + beta_last_90_days_spy/beta_last_30_days_spy, max(scl12_buzz, 0.99306*systematic_risk_last_60_days + 0.00694*systematic_risk_last_90_days), 9), 5)), 2) + ts_decay_linear(ts_std_dev(ts_mean(ts_mean(snt_value, 6), 6), 180), 10)",20
1898,,-4.05,,,,,,,,1,4,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(-sign(ts_corr(rank(ts_delay(systematic_risk_last_30_days/systematic_risk_last_90_days, 30)), rank(ts_product(systematic_risk_last_90_days, 8)), 9)) + ts_mean(-scl12_sentiment/snt_value + ts_delta(scl12_sentiment, 45), 10), ts_covariance(rank(ts_corr(rank(sign(ts_delta(snt_social_value, 250))), rank(ts_corr(rank(ts_product(correlation_last_60_days_spy, 6)), rank(ts_corr(rank(systematic_risk_last_90_days/systematic_risk_last_30_days), rank(rating), 5)), 15)), 45)), rank(sign(ts_std_dev(ts_mean(correlation_last_30_days_spy, 180), 30))), 8), 180), -1)",20
1899,,-4.05,,,,,,,,1,4,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(-inverse(correlation_last_90_days_spy/correlation_last_30_days_spy), 6), -1)",20
1900,,-4.05,,,,,,,,1,8,3,"ts_corr(rank(ts_rank(ts_max(ts_max(ts_corr(rank(scl12_sentiment), rank(scl12_buzz), 15), 10), 7), 4)), rank(rank(rank(ts_delay(snt_buzz_ret, 45))) + ts_decay_linear(ts_delta(ts_std_dev(scl12_sentiment/snt_value, 5), 21), 7)), 250)",20
1901,,-4.05,,,,,,,,1,8,4,"ts_corr(correlation_last_30_days_spy + scl12_sentiment, systematic_risk_last_60_days/systematic_risk_last_30_days, 4)",20
1902,,-4.05,,,,,,,,1,1,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(ts_decay_linear(rank(snt_buzz_ret), 7)), rank(ts_rank(-snt_social_value, 7)), 250), -1)",3
1903,,-4.05,,,,,,,,2,6,4,"trade_when(ts_mean(returns, 20) - 0.01, ts_product(rank(scl12_buzz), 30), -1)",3
1904,,-4.05,,,,,,,,3,6,5,"ts_decay_linear(ts_max(systematic_risk_last_60_days/systematic_risk_last_90_days, 250), 250)",3
1905,,-4.05,,,,,,,,1,1,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(beta_last_90_days_spy, ts_std_dev(snt_buzz, 10), 250), -1)",5
1906,,-4.05,,,,,,,,1,3,1,"ts_covariance(rank(ts_mean(ts_delta(snt_buzz_ret, 7), 3)/inverse(group_neutralize(systematic_risk_last_90_days/systematic_risk_last_30_days, industry))), rank(ts_sum(ts_decay_linear(snt_social_value/scl12_sentiment, 15), 9)), 180)",6
1907,,-4.05,,,,,,,,1,6,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(ts_rank(ts_corr(snt_value, snt_social_volume, 60), 10)), rank(ts_delta(ts_corr(rank(correlation_last_90_days_spy), rank(correlation_last_30_days_spy/correlation_last_90_days_spy), 5), 21)), 250), -1)",6
1908,,-4.05,,,,,,,,1,6,2,"ts_mean(ts_covariance(rank(scl12_sentiment + unsystematic_risk_last_60_days + rank(systematic_risk_last_60_days)), rank(group_neutralize(0.97918*scl12_buzz + 0.02082*snt_buzz, market) - inverse(snt_buzz)), 180), 180)",6
1909,,-4.05,,,,,,,,1,8,5,"trade_when(ts_mean(returns, 20) - 0.01, (ts_covariance(rank(group_neutralize(scl12_buzz, industry)*rank(scl12_buzz)), rank(ts_corr(rank(ts_std_dev(beta_last_30_days_spy/beta_last_90_days_spy, 45)), rank(ts_max(correlation_last_30_days_spy/correlation_last_90_days_spy, 4)), 4)), 15) - ts_sum(correlation_last_60_days_spy/correlation_last_90_days_spy + unsystematic_risk_last_90_days/unsystematic_risk_last_30_days, 120))*ts_covariance(ts_delay(rank(ts_decay_linear(0.55122*beta_last_30_days_spy + 0.44878*beta_last_90_days_spy, 45)*ts_delta(correlation_last_90_days_spy/correlation_last_30_days_spy, 4)), 45), -rank(ts_std_dev(0.52476*scl12_buzz + 0.47524*snt_buzz, 8))*ts_delta(ts_sum(0.44222*unsystematic_risk_last_30_days + 0.55778*unsystematic_risk_last_90_days, 10), 1), 60)*ts_max((-sign(snt_social_volume) + log(unsystematic_risk_last_60_days))*group_neutralize(0.35427*scl12_buzz + scl12_sentiment + 0.64573*snt_buzz, market), 60), -1)",6
1910,,-4.05,,,,,,,,1,9,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_max(-0.49199*scl12_sentiment - 0.50801*snt_value + ts_delta(ts_std_dev(systematic_risk_last_90_days, 60), 180) - log(0.56712*correlation_last_30_days_spy + 0.43288*correlation_last_60_days_spy), 45), -1)",6
1911,,-4.05,,,,,,,,1,2,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_rank(ts_max(ts_corr(min(snt_social_volume, snt_buzz), ts_product(snt_social_volume, 30), 8) + ts_min(ts_delay(snt_social_volume, 4), 60) + ts_rank(ts_delta(ts_corr(unsystematic_risk_last_30_days, snt_social_volume, 120), 45), 10), 15), 7), -1)",7
1912,,-4.05,,,,,,,,1,2,4,"trade_when(ts_mean(returns, 20) - 0.01, group_neutralize(rank(ts_corr(rank(ts_covariance(rank(ts_delay(ts_sum(beta_last_90_days_spy, 5), 6)), rank((scl12_sentiment + snt_buzz/scl12_buzz)*ts_rank(snt_buzz_ret, 21)), 180)), rank(ts_mean(ts_mean(0.46682*correlation_last_30_days_spy + 0.53318*correlation_last_60_days_spy + snt_value/scl12_sentiment, 8), 120)), 250)), sector), -1)",7
1913,,-4.05,,,,,,,,1,2,5,"trade_when(ts_mean(returns, 20) - 0.01, snt_social_value - systematic_risk_last_30_days - ts_rank(group_neutralize(rank(snt_buzz_ret), industry), 2), -1)",7
1914,,-4.05,,,,,,,,1,4,1,"trade_when(ts_mean(returns, 20) - 0.01, (group_neutralize(beta_last_30_days_spy, subindustry)*ts_corr(rank(scl12_buzz), rank(snt_social_value), 5) - rank(ts_corr(beta_last_90_days_spy, snt_social_value, 180)))*ts_decay_linear(-ts_delay(0.18564*scl12_sentiment + 0.81436*snt_value, 250) - ts_max(snt_value, 120) + ts_mean(ts_mean(snt_value, 30), 30), 60)/inverse(0.8391842449*(0.0916196360540133*beta_last_60_days_spy + beta_last_90_days_spy)**2 + ts_mean(beta_last_60_days_spy, 15)), -1)",7
1915,,-4.05,,,,,,,,1,6,1,"ts_std_dev(ts_covariance(rank(ts_delta(ts_delay(scl12_sentiment + unsystematic_risk_last_90_days, 15), 21)), rank(abs(-sign(0.09833*unsystematic_risk_last_30_days + 0.90167*unsystematic_risk_last_90_days) + ts_mean(scl12_sentiment, 120))), 250), 250)",7
1916,,-4.05,,,,,,,,2,6,6,"ts_max(ts_corr(ts_product(ts_decay_linear(rating, 120), 180), ts_corr(rank(group_neutralize(ts_corr(rank(snt_value), rank(unsystematic_risk_last_60_days/unsystematic_risk_last_90_days), 30), industry)), rank(ts_delay(ts_min(snt_buzz_ret, 6), 250)), 4), 30), 21)",7
1917,,-4.05,,,,,,,,1,7,1,"ts_delta(ts_mean(max(ts_corr(rank(beta_last_90_days_spy/beta_last_30_days_spy), rank(systematic_risk_last_90_days), 2)**2, rank(snt_value)*ts_delta(snt_social_value, 6)), 2), 6) - ts_rank(ts_rank(rank(ts_covariance(rank(rank(scl12_sentiment)), rank(snt_buzz_ret - beta_last_90_days_spy/beta_last_30_days_spy), 250)), 6), 250)",7
1918,,-4.05,,,,,,,,2,10,8,"max(ts_covariance(rank(scl12_sentiment), rank(unsystematic_risk_last_90_days), 15)*ts_covariance(rank(snt_value), rank(correlation_last_30_days_spy), 6), ts_product(ts_std_dev(scl12_buzz, 180), 9))",7
1919,,-4.05,,,,,,,,1,1,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_std_dev((correlation_last_30_days_spy + snt_social_volume)*ts_corr(rank(0.87783*scl12_buzz + 0.12217*snt_buzz), rank(snt_social_volume), 250), 15), -1)",8
1920,,-4.05,,,,,,,,1,1,2,"trade_when(ts_mean(returns, 20) - 0.01, -scl12_sentiment + scl12_sentiment/snt_value, -1)",8
1921,,-4.05,,,,,,,,2,1,7,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(ts_mean(rating, 15), scl12_buzz/snt_buzz, 30), -1)",8
1922,,-4.05,,,,,,,,2,2,7,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(beta_last_60_days_spy/beta_last_90_days_spy), rank(rating), 15)*ts_mean(rating, 15), -1)",8
1923,,-4.05,,,,,,,,1,4,4,"ts_covariance(rank(ts_corr(rank(-ts_std_dev(-unsystematic_risk_last_90_days + systematic_risk_last_60_days/systematic_risk_last_30_days, 2) + systematic_risk_last_90_days*ts_std_dev(snt_buzz_ret, 7)/beta_last_90_days_spy), rank(ts_decay_linear(-scl12_sentiment + systematic_risk_last_60_days, 7)*ts_sum(ts_delta(0.63657*scl12_sentiment + 0.36343*snt_value, 30), 30)), 30)), rank(ts_covariance(rank(rank(ts_max(rating, 250))), rank(rank(ts_corr(rank(snt_buzz_ret), rank(snt_value), 120))), 8)*ts_delay(ts_corr(ts_max(rating, 4), snt_social_value*systematic_risk_last_90_days, 15), 8)), 180)",8
1924,,-4.05,,,,,,,,1,4,5,"trade_when(ts_mean(returns, 20) - 0.01, ts_mean(rank(snt_value/scl12_sentiment), 250), -1)",8
1925,,-4.05,,,,,,,,1,5,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(0.92238*beta_last_30_days_spy + 0.07762*beta_last_90_days_spy, 0.4809*scl12_buzz + 0.5191*snt_buzz, 250) - (0.56971*unsystematic_risk_last_30_days + 0.43029*unsystematic_risk_last_60_days)/snt_buzz_ret, -1)",8
1926,,-4.05,,,,,,,,1,7,1,"rank(sign(ts_corr(rank(0.32*beta_last_30_days_spy + 0.68*beta_last_90_days_spy), rank(snt_buzz), 120)))",8
1927,,-4.05,,,,,,,,2,7,7,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(beta_last_60_days_spy/beta_last_90_days_spy), rank(ts_mean(rating, 15)), 15), -1)",8
1928,,-4.05,,,,,,,,1,9,1,"trade_when(ts_mean(returns, 20) - 0.01, ts_covariance(rank((0.48266*scl12_buzz + 0.51734*snt_buzz + ts_std_dev(snt_value, 7))**5 + ts_delta(log(group_neutralize(0.86792*beta_last_30_days_spy + 0.13208*beta_last_90_days_spy, subindustry)), 120)), rank(ts_mean(rank(ts_covariance(snt_social_value/(0.34344*systematic_risk_last_60_days + 0.65656*systematic_risk_last_90_days), ts_delay(beta_last_30_days_spy/beta_last_60_days_spy, 3), 250)), 7)), 3), -1)",8
1929,,-4.05,,,,,,,,3,9,10,"ts_corr(rank(ts_corr(rank(ts_mean(0.77437*correlation_last_30_days_spy + 0.22563*correlation_last_60_days_spy, 5)), rank(ts_sum(snt_buzz_ret, 60)), 120)), rank(rating), 15)",8
1930,,-4.05,,,,,,,,1,10,4,"rank(snt_value*systematic_risk_last_90_days/(scl12_sentiment*systematic_risk_last_30_days)) - ts_covariance(ts_rank(rank(correlation_last_60_days_spy), 8), ts_corr(ts_std_dev(0.66741*scl12_sentiment + 0.33259*snt_value, 21), max(systematic_risk_last_30_days, beta_last_90_days_spy), 180), 45) - ts_delta(-beta_last_90_days_spy + correlation_last_90_days_spy, 7)",8
1931,,-4.05,,,,,,,,1,2,2,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(-ts_corr(rank(ts_delay(snt_social_volume, 2)*ts_std_dev(correlation_last_60_days_spy, 10)), rank(ts_delta(ts_corr(rank(snt_buzz), rank(snt_social_value), 2), 1)), 10), ts_delta(ts_corr(scl12_buzz, rating, 180) + ts_rank(ts_corr(rank(snt_social_value), rank(snt_social_value), 15), 180), 3), 8), -1)",9
1932,,-4.05,,,,,,,,1,3,3,"trade_when(ts_mean(returns, 20) - 0.01, ts_corr(rank(ts_mean(rating, 3)), rank(ts_corr(rank(0.65087*scl12_buzz + 0.34913*snt_buzz), rank(correlation_last_90_days_spy), 180)), 21), -1)",9
1933,,-4.05,,,,,,,,1,6,4,"trade_when(ts_mean(returns, 20) - 0.01, group_neutralize(ts_corr(0.49398*systematic_risk_last_30_days + 0.50602*systematic_risk_last_60_days, snt_buzz/scl12_buzz, 21)**4, subindustry)*ts_decay_linear(snt_social_volume*snt_value/(scl12_sentiment*ts_delay(snt_buzz/scl12_buzz, 3)), 8), -1)",9
